,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,vintage
6166,US,"This fruit-forward wine offers pretty blue fruit flavors, such as blueberry and plum, along with a touch of blackberry. Aged for 17 months in French oak, it finishes with mocha and sweet spice highlights and astringent tannins.",Blackberry Block,90,35.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Sokol Blosser 2015 Blackberry Block Pinot Noir (Dundee Hills),Pinot Noir,Sokol Blosser,2015
6167,US,"This bottling is the perfect introduction to the biodynamic wines of Brick House. It has generous herbal scents and flavors, which may account for its entry-level pricing. But its pretty cherry fruit, complex aromas, cola-like touches and textured tannins all reflect the same care and substance as the rest of the portfolio.",Select,90,34.0,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,@paulgwine ,Brick House 2015 Select Pinot Noir (Ribbon Ridge),Pinot Noir,Brick House,2015
6168,Germany,"Wisps of licorice, bramble and smoke mingle into ripe black cherry throughout this juicy, fruity Pinot Noir. Fleshy and full on the palate, it's approachable and primary, but fresh in acidity and nuanced by a touch of bitter herb on the finish. Drink now–2020.",Oppenheimer Unfiltered,90,18.0,Rheinhessen,,,Anna Lee C. Iijima,,Dr. Heyden 2015 Oppenheimer Unfiltered Pinot Noir (Rheinhessen),Pinot Noir,Dr. Heyden,2015
6169,France,"This dark and structured wine has a rich, solid character. The wine is concentrated and juicy, with ripe berry flavors and a firm core of tannins. It will certainly age, and it will be worth waiting until 2023.",Petite Chapelle Premier Cru,90,,Burgundy,Gevrey-Chambertin,,Roger Voss,@vossroger,Henri de Villamont 2015 Petite Chapelle Premier Cru  (Gevrey-Chambertin),Pinot Noir,Henri de Villamont,2015
6170,US,"Quite rich in texture and generous in flavor, this medium-bodied wine has notes of black cherry, toasted baguette and pomegranate. These flavors mingle with the broad mouthfeel, offering depth and layering that leads to a lingering finish.",,90,14.0,California,Lodi,Central Valley,Jim Gordon,@gordone_cellars,Old Soul 2015 Pinot Noir (Lodi),Pinot Noir,Old Soul,2015
6171,US,"There's bountiful red cherry on the fruit-driven nose of this bottling, alongside loamy soil, dried sage and mint. The flavors are fresh and bright, with red fruit and lifting herb tones that are completely integrated so that no component stands out above the others. The tannic structure arises on the finish.",Radian Vineyard,90,60.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Pali 2015 Radian Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Pali,2015
6172,US,"There's a strong amount of newer wood aroma to these early releases from this new project. This bottling shows ample charred oak as well as roasted cherries, damp earth and crushed slate on the nose. Dark berries reaveal themselves on the sip alongside oak smoke.",,90,45.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Peake Ranch 2015 Pinot Noir (Sta. Rita Hills),Pinot Noir,Peake Ranch,2015
6173,US,"Though unabashedly earthy, this is packed with red plum, cherry, citrus rind and cut tobacco components. Such complexity is rare in a budget-priced Oregon Pinot. It glides gracefully into a mineral-drenched finish.",,90,20.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Portlandia 2015 Pinot Noir (Oregon),Pinot Noir,Portlandia,2015
6174,US,"This is a juicy exploration of the coast—a well-made effort that showcases notes of forest floor, black tea and savory pine. The black cherry and currant fruit leans dark and brooding, with an impressively balanced, medium-bodied hold on the palate.",,90,45.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Trombetta 2015 Pinot Noir (Sonoma Coast),Pinot Noir,Trombetta,2015
6175,US,"Hannah is a block selection from the upper portion of the Tualatin estate vineyard. Rich and rounded, it shows preserved strawberry, cherry compote and chocolate flavors. A full degree higher in alcohol than the 2014, it's just on the edge of showing some heat. But with its big, forward fruit, it's spot on for immediate enjoyment.",Hannah,90,55.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley Vineyards 2015 Hannah Pinot Noir (Willamette Valley),Pinot Noir,Willamette Valley Vineyards,2015
6176,US,"This cuvée underwent 100% whole cluster fermentation using natural yeast and spent 16 months in French oak, just 10% new. It's compact and a bit subdued, as though the flavors are in hiding. Tart raspberry fruit shows through, with a suggestion of wet cement. Give it ample aeration or tuck it away for a couple more years.",Winderlea Imprint,90,45.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Winderlea 2015 Winderlea Imprint Pinot Noir (Dundee Hills),Pinot Noir,Winderlea,2015
6177,US,"Don't let the label mislead you; this is a well-made, well-ripened wine that deserves a classier package. Its mix of sweet blueberry and black cherry fruit is set against polished tannins. Those flavors carry seamlessly through a smooth, lightly toasty finish.",,90,35.0,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Deer Creek 2015 Pinot Noir (Rogue Valley),Pinot Noir,Deer Creek,2015
6178,France,"This single-vineyard wine is powerful, dense and structured. In contrast, it also has the potential for rich berry and black-cherry fruits. A core of tannins will give it longevity. Drink this rich wine from 2021.",Les Pimentiers,90,,Burgundy,Savigny-lès-Beaune,,Roger Voss,@vossroger,Domaine Arnoux Père et Fils 2015 Les Pimentiers  (Savigny-lès-Beaune),Pinot Noir,Domaine Arnoux Père et Fils,2015
6179,US,"This aromatic, elegant 2015 is better balanced than its predecessor, while adhering to a similar style. Cherry blossom and rose petal aromas mark the nose, and lean, tart red fruit defines the palate. Short aging in 30% new French oak has brought in a light dusting of cocoa. Drink 2018–2025.",Titan,90,40.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Bells Up 2015 Titan Pinot Noir (Willamette Valley),Pinot Noir,Bells Up,2015
6180,US,"This exceptional vintage of Plowbuster is solidly built and packed with blackberry and cherry fruit. It has a sea salt chocolate component also, which adds both texture and flavor. This is not a keeper, but with its quality to price ratio, it's certainly a drinker.",Plowbuster,90,20.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Carabella 2015 Plowbuster Pinot Noir (Oregon),Pinot Noir,Carabella,2015
6181,France,"Aged for 12 months in wood, 30% new, this rich, full wine is packed with black fruits, spice and tight tannins. A strong juicy character comes from the acidity and the blackberry fruitiness. From one of the 17 acres of premier cru owned by this producer, the wine will be ready to drink from 2021.",Les Naugues Premier Cru,90,60.0,Burgundy,Mercurey,,Roger Voss,@vossroger,Domaine Jeannin-Naltet 2015 Les Naugues Premier Cru  (Mercurey),Pinot Noir,Domaine Jeannin-Naltet,2015
6182,US,"Red cherry, rust, cinnamon, vanilla and wet herbs make for a crisp and compelling nose on this bottling by winemaker Tim Slater, who manages to elicit cooler climate properties from a warmer region. A wide array of herbs, including thyme, oregano, marjoram and sage, decorate the firmly structured hibiscus, red currant and cranberry backdrop. The acid goes deep into the finish.",Estate,92,45.0,California,Santa Clara Valley,Central Coast,Matt Kettmann,@mattkettmann,Sarah's Vineyard 2015 Estate Pinot Noir (Santa Clara Valley),Pinot Noir,Sarah's Vineyard,2015
6183,US,"This reserve-level best-barrel blend spent 16 months in 40% new oak. It's dark, chewy and toasty, with black cherry, black coffee and dark chocolate all in the mix of flavors. A solid and substantial wine, it drinks well young and may best be consumed over the next five years.",Black Love,92,70.0,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,@paulgwine ,Megan Anne 2015 Black Love Pinot Noir (Chehalem Mountains),Pinot Noir,Megan Anne,2015
6184,US,"This single-vineyard wine is rock solid, with punchy black-cherry fruit, a streak of mineral and a sprinkling of coffee grounds. Clean earth and graphite add more complexity, and the tannins—ripe and sturdy—provide a perfect foundation. The wine was aged for 17 months in one-third new French oak, and should drink well into 2028.",Fairsing Vineyard,92,45.0,Oregon,Willamette Valley,,Paul Gregutt,@paulgwine ,WildAire 2015 Fairsing Vineyard Pinot Noir,Pinot Noir,WildAire,2015
6185,US,"This typifies the best wines from this AVA, with well-matched components. Ripe sweet red berries are at the core, with accents of dried herbs and a whiff of cannabis. Everything is smoothly integrated and works well as a seamless whole.",Bieze Vineyard,92,52.0,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,@paulgwine ,J. Christopher 2015 Bieze Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,J. Christopher,2015
6186,US,"This barrel selection is still tight and tannic, with compact, yet substantial cranberry, raspberry and pie-cherry fruit. It's got muscle and depth, and opens up nicely with aeration, displaying ripe and polished tannins through a long finish.",Trinity,92,48.0,Oregon,Willamette Valley,,Paul Gregutt,@paulgwine ,MonksGate 2015 Trinity Pinot Noir,Pinot Noir,MonksGate,2015
6187,US,"Again in 2015 this offers reserve-level density and extra complexity, with the added bonus that it's the winery's biggest production Pinot. Winemaker Tony Rynders loads it with appealing cinnamon, caramel and milk chocolate components from aging in half new French oak. This is all nicely integrated into a base of fresh raspberry fruit. Tasty and ready for near-term drinking.",,92,55.0,Oregon,Willamette Valley,,Paul Gregutt,@paulgwine ,Saffron Fields Vineyard 2015 Pinot Noir,Pinot Noir,Saffron Fields Vineyard,2015
6188,US,"This lovely wine shows its dark side throughout, mixing black fruits with strong flavors of black coffee. Barrel aging, just under a year in one-quarter new French oak, brings up flavors of dark chocolate and chicory. It's delicious and substantial, ready for drinking over the next half decade or longer.",Memoirs,92,38.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Ayoub 2015 Memoirs Pinot Noir (Willamette Valley),Pinot Noir,Ayoub,2015
6189,US,"Demeter-certified biodynamic grapes go into the making of this light and delicate wine—a fine example of coastal cooling. Layered in earthy rose petal and cardamom, it shows length and breadth around a quiet core of tart rhubarb and pomegranate.",Signaterra La Reyna,92,49.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Benziger 2015 Signaterra La Reyna Pinot Noir (Sonoma Coast),Pinot Noir,Benziger,2015
6190,US,"This is round and pretty, and seems, at least for now, to be a bit more accessible than some of the more compact and ageworthy 2015 single-vineyard selections from Ken Wright. Drink it up soon, and enjoy the light touches of orange peel and cinnamon highlights.",Tanager Vineyard,92,63.0,Oregon,Willamette Valley,,Paul Gregutt,@paulgwine ,Ken Wright 2015 Tanager Vineyard Pinot Noir,Pinot Noir,Ken Wright,2015
6191,Australia,"Secondary characters of smoke, soy sauce and dried leaves take the fore, with dried strawberries and flowers chiming in. There's a roundness and softness to the palate, which embraces more autumn forest characters amidst nicely structured tannins. Drink now–2025.",Estate,92,,South Australia,Adelaide Hills,,Christina Pickard,@winewchristina,Wicks 2015 Estate Pinot Noir (Adelaide Hills),Pinot Noir,Wicks,2015
6192,US,"This wine is spicy, savory and dense—a full-bodied wine from the sparkling wine producer which farms throughout the appellation. Buzzing acidity lies beneath a hearty helping of black cherry, strawberry and cola.",Estate Grown,92,45.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,WindVane 2015 Estate Grown Pinot Noir (Carneros),Pinot Noir,WindVane,2015
6193,US,"Plush and candied aromas of red cherry compote, rum butter, vanilla and mulling spice show on the nose of this bottling. Opulent cherry and rhubarb flavors mix with dark spice, bay leaf and tarragon on the palate, all riding a compelling texture with sizzling acidity.",KW Ranch,92,49.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Wrath 2015 KW Ranch Pinot Noir (Santa Lucia Highlands),Pinot Noir,Wrath,2015
6194,US,"This reserve has the same detail and overall finesse as the regular estate bottling, but here there's an extra dollop of black fruits. Overall, the 12-barrel select is a bit bigger and fruitier, but much in the same style.",Estate Riservata,92,45.0,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,@paulgwine ,Alloro 2015 Estate Riservata Pinot Noir (Chehalem Mountains),Pinot Noir,Alloro,2015
6195,US,"This is a whopper of a Pinot Noir, seen through the eyes of a Paso Robles winemaker. Dark and thick in the glass, it shows black cherry, clove and allspice on the nose. The massive palate offers blackberry and boysenberry flavors, with spicy gingersnap notes giving balance.",Kessler Haak Vineyards,92,50.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Cordant 2015 Kessler Haak Vineyards Pinot Noir (Sta. Rita Hills),Pinot Noir,Cordant,2015
6196,France,"Gentle ripe, red cherry makes for an appetizing opening on the nose. The same fruit is vivid on the smooth and fluid palate where freshness gives wonderful direction. The tannins exercise their fine grip with elegance. This has lovely depth, elegance and resonance.",F,92,75.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Charles Frey 2015 F Pinot Noir (Alsace),Pinot Noir,Domaine Charles Frey,2015
